"OTUid"	"percConfid"	"genusSpecies"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"
"OTU_7561"	1	"WPS-1_genera_incertae_sedis"	"Bacteria"	"candidate division WPS-1"	"WPS-1_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7562"	0.12	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7563"	0.38	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7564"	0.52	"Conexibacter"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"unidentified"
"OTU_7565"	1	"Hymenobacter"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Hymenobacter"	"unidentified"
"OTU_7566"	0.05	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7567"	0.1	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7568"	0.52	"Diplorickettsia"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Diplorickettsia"	"unidentified"
"OTU_7569"	0.4	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"unidentified"	"unidentified"	"unidentified"
"OTU_757"	0.87	"Blastocatella"	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp4"	"Blastocatella"	"unidentified"	"unidentified"	"unidentified"
"OTU_7570"	0.82	"Chthonomonas/Armatimonadetes_gp3"	"Bacteria"	"Armatimonadetes"	"Chthonomonadetes"	"Chthonomonadales"	"Chthonomonadaceae"	"Chthonomonas/Armatimonadetes_gp3"	"unidentified"
"OTU_7571"	1	"Aquicella"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Aquicella"	"unidentified"
"OTU_7572"	0.08	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7573"	0.45	"unidentified"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"unidentified"	"unidentified"
"OTU_7574"	0.93	"Saccharibacteria_genera_incertae_sedis"	"Bacteria"	"Candidatus Saccharibacteria"	"Saccharibacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7575"	1	"Aeromicrobium"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Aeromicrobium"	"unidentified"
"OTU_7576"	0.92	"Ohtaekwangia"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Ohtaekwangia"	"unidentified"	"unidentified"
"OTU_7577"	0.52	"Segetibacter"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Segetibacter"	"unidentified"
"OTU_7578"	0.76	"Diplorickettsia"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Diplorickettsia"	"unidentified"
"OTU_7579"	0.96	"Nocardioides"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Nocardioides"	"unidentified"
"OTU_758"	0.5	"Methylovirgula"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Methylovirgula"	"unidentified"
"OTU_7580"	0.66	"Cnuella"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Cnuella"	"unidentified"
"OTU_7581"	0.28	"unidentified"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"unidentified"	"unidentified"
"OTU_7582"	0.42	"unidentified"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7583"	0.21	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7584"	0.65	"Salinibacterium"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Microbacteriaceae"	"Salinibacterium"	"unidentified"
"OTU_7585"	0.1	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7586"	0.29	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7587"	0.36	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"unidentified"	"unidentified"
"OTU_7588"	0.73	"Orientia"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	"Orientia"	"unidentified"
"OTU_7589"	0.22	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_759"	0.13	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7590"	0.98	"Granulicella"	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp1"	"Granulicella"	"unidentified"	"unidentified"	"unidentified"
"OTU_7591"	0.14	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7592"	0.47	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	"unidentified"	"unidentified"
"OTU_7593"	0.37	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7594"	1	"Bacteriovorax"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bacteriovoracaceae"	"Bacteriovorax"	"unidentified"
"OTU_7595"	0.99	"Chitinophaga"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Chitinophaga"	"unidentified"
"OTU_7596"	0.77	"Ilumatobacter"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Acidimicrobiaceae"	"Ilumatobacter"	"unidentified"
"OTU_7597"	0.59	"Fluviicola"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Cryomorphaceae"	"Fluviicola"	"unidentified"
"OTU_7598"	0.54	"Asanoa"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Asanoa"	"unidentified"
"OTU_7599"	0.31	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"unidentified"	"unidentified"
"OTU_76"	1	"Phenylobacterium"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	"unidentified"
"OTU_760"	0.86	"Rudaea"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Rudaea"	"unidentified"
"OTU_7600"	0.53	"Labilithrix"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Labilitrichaceae"	"Labilithrix"	"unidentified"
"OTU_7601"	0.15	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7602"	0.04	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7603"	1	"Spartobacteria_genera_incertae_sedis"	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	"Spartobacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"
"OTU_7604"	0.06	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7605"	0.04	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7606"	1	"Spirosoma"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Spirosoma"	"unidentified"
"OTU_7607"	0.07	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7608"	1	"Saccharibacteria_genera_incertae_sedis"	"Bacteria"	"Candidatus Saccharibacteria"	"Saccharibacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7609"	0.13	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"unidentified"	"unidentified"	"unidentified"
"OTU_761"	0.47	"unidentified"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Rhodocyclales"	"Rhodocyclaceae"	"unidentified"	"unidentified"
"OTU_7610"	0.63	"Kofleria"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Kofleriaceae"	"Kofleria"	"unidentified"
"OTU_7611"	0.79	"Gaiella"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	"unidentified"
"OTU_7612"	0.54	"Chryseolinea"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Chryseolinea"	"unidentified"	"unidentified"
"OTU_7613"	0.24	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7614"	0.08	"unidentified"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"unidentified"	"unidentified"
"OTU_7615"	0.96	"Lysinimonas"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Microbacteriaceae"	"Lysinimonas"	"unidentified"
"OTU_7616"	0.17	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"unidentified"	"unidentified"
"OTU_7617"	0.1	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7618"	0.92	"Gemmata"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Gemmata"	"unidentified"
"OTU_7619"	0.91	"Streptophyta"	"Bacteria"	"Cyanobacteria/Chloroplast"	"Chloroplast"	"Chloroplast"	"Chloroplast"	"Streptophyta"	"unidentified"
"OTU_762"	0.27	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7620"	1	"Subdivision3_genera_incertae_sedis"	"Bacteria"	"Verrucomicrobia"	"Subdivision3"	"Subdivision3_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"
"OTU_7621"	0.3	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7622"	0.46	"unidentified"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"unidentified"	"unidentified"
"OTU_7623"	0.44	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"unidentified"	"unidentified"
"OTU_7624"	0.11	"unidentified"	"Bacteria"	"Chloroflexi"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7625"	0.12	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7626"	0.94	"Solirubrobacter"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"unidentified"
"OTU_7627"	0.99	"Gp3"	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp3"	"Gp3"	"unidentified"	"unidentified"	"unidentified"
"OTU_7628"	0.73	"Parcubacteria_genera_incertae_sedis"	"Bacteria"	"Parcubacteria"	"Parcubacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7629"	0.17	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_763"	0.57	"Ideonella"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiales_incertae_sedis"	"Ideonella"	"unidentified"
"OTU_7630"	0.79	"Actinotalea"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Cellulomonadaceae"	"Actinotalea"	"unidentified"
"OTU_7631"	0.48	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7632"	0.29	"unidentified"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"unidentified"	"unidentified"
"OTU_7633"	0.03	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7634"	0.05	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7635"	0.38	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"Iamiaceae"	"unidentified"	"unidentified"
"OTU_7636"	0.47	"unidentified"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"unidentified"	"unidentified"
"OTU_7637"	0.39	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Acidimicrobiales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7638"	0.65	"Chlorophyta"	"Bacteria"	"Cyanobacteria/Chloroplast"	"Chloroplast"	"Chloroplast"	"Chloroplast"	"Chlorophyta"	"unidentified"
"OTU_7639"	0.98	"Acetonema"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Acetonema"	"unidentified"
"OTU_764"	0.23	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7640"	0.12	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7641"	0.59	"Cnuella"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Chitinophagaceae"	"Cnuella"	"unidentified"
"OTU_7642"	0.17	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7643"	0.01	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7644"	0.97	"Tepidisphaera"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Tepidisphaerales"	"Tepidisphaeraceae"	"Tepidisphaera"	"unidentified"
"OTU_7645"	0.54	"Singulisphaera"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"Singulisphaera"	"unidentified"
"OTU_7646"	0.17	"unidentified"	"Bacteria"	"Bacteroidetes"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7647"	0.31	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7648"	0.01	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7649"	0.37	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_765"	0.62	"Beijerinckia"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Beijerinckia"	"unidentified"
"OTU_7650"	0.95	"Mucilaginibacter"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Mucilaginibacter"	"unidentified"
"OTU_7651"	0.16	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7652"	0.22	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7653"	0.85	"Armatimonas/Armatimonadetes_gp1"	"Bacteria"	"Armatimonadetes"	"Armatimonadia"	"Armatimonadales"	"Armatimonadaceae"	"Armatimonas/Armatimonadetes_gp1"	"unidentified"
"OTU_7654"	0.49	"unidentified"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7655"	0.21	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7656"	0.18	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7657"	0.46	"unidentified"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"unidentified"	"unidentified"
"OTU_7658"	0.33	"unidentified"	"Bacteria"	"Bacteroidetes"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7659"	0.25	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"unidentified"	"unidentified"	"unidentified"
"OTU_766"	0.96	"Pseudonocardia"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Pseudonocardiaceae"	"Pseudonocardia"	"unidentified"
"OTU_7660"	0.16	"unidentified"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7661"	0.96	"Marmoricola"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Marmoricola"	"unidentified"
"OTU_7662"	0.05	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7663"	1	"Saccharibacteria_genera_incertae_sedis"	"Bacteria"	"Candidatus Saccharibacteria"	"Saccharibacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7664"	0.71	"Chryseobacterium"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Chryseobacterium"	"unidentified"
"OTU_7665"	1	"Terriglobus"	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp1"	"Terriglobus"	"unidentified"	"unidentified"	"unidentified"
"OTU_7666"	0.8	"Azorhizobium"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Azorhizobium"	"unidentified"
"OTU_7667"	0.97	"Spartobacteria_genera_incertae_sedis"	"Bacteria"	"Verrucomicrobia"	"Spartobacteria"	"Spartobacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"
"OTU_7668"	0.38	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7669"	0.12	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_767"	0.96	"Nocardioides"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Nocardioides"	"unidentified"
"OTU_7670"	0.92	"Rhizomicrobium"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Alphaproteobacteria_incertae_sedis"	"Rhizomicrobium"	"unidentified"	"unidentified"
"OTU_7671"	0.48	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7672"	1	"Gemmatimonas"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"	"unidentified"
"OTU_7673"	0.95	"Phycisphaera"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"Phycisphaera"	"unidentified"
"OTU_7674"	0.52	"Verrucomicrobium"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	"Verrucomicrobium"	"unidentified"
"OTU_7675"	0.99	"Mucilaginibacter"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Mucilaginibacter"	"unidentified"
"OTU_7676"	1	"Bdellovibrio"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	"unidentified"
"OTU_7677"	0.98	"Streptomyces"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Streptomycetaceae"	"Streptomyces"	"unidentified"
"OTU_7678"	0.09	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7679"	0.51	"Microlunatus"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Propionibacteriaceae"	"Microlunatus"	"unidentified"
"OTU_768"	1	"Pigmentiphaga"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Pigmentiphaga"	"unidentified"
"OTU_7680"	1	"Gp6"	"Bacteria"	"Acidobacteria"	"Acidobacteria_Gp6"	"Gp6"	"unidentified"	"unidentified"	"unidentified"
"OTU_7681"	0.19	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"unidentified"	"unidentified"
"OTU_7682"	0.47	"unidentified"	"Bacteria"	"Planctomycetes"	"Planctomycetia"	"Planctomycetales"	"Planctomycetaceae"	"unidentified"	"unidentified"
"OTU_7683"	0.94	"Opitutus"	"Bacteria"	"Verrucomicrobia"	"Opitutae"	"Opitutales"	"Opitutaceae"	"Opitutus"	"unidentified"
"OTU_7684"	0.13	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7685"	0.23	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7686"	0.67	"Rubricoccus"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Rhodothermaceae"	"Rubricoccus"	"unidentified"
"OTU_7687"	0.06	"unidentified"	"Bacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7688"	0.25	"unidentified"	"Bacteria"	"Proteobacteria"	"unidentified"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7689"	0.59	"Chlorarachniophyceae"	"Bacteria"	"Cyanobacteria/Chloroplast"	"Chloroplast"	"Chloroplast"	"Chloroplast"	"Chlorarachniophyceae"	"unidentified"
"OTU_769"	0.35	"unidentified"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"unidentified"	"unidentified"
"OTU_7690"	0.38	"unidentified"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	"unidentified"	"unidentified"
"OTU_7691"	0.74	"Conexibacter"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Solirubrobacterales"	"Conexibacteraceae"	"Conexibacter"	"unidentified"
"OTU_7692"	0.97	"Actinoplanes"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micromonosporaceae"	"Actinoplanes"	"unidentified"
"OTU_7693"	0.83	"Parcubacteria_genera_incertae_sedis"	"Bacteria"	"Parcubacteria"	"Parcubacteria_genera_incertae_sedis"	"unidentified"	"unidentified"	"unidentified"	"unidentified"
"OTU_7694"	0.29	"unidentified"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"unidentified"	"unidentified"
"OTU_7695"	0.99	"Aquicella"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Aquicella"	"unidentified"
"OTU_7696"	0.8	"Nocardioides"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardioidaceae"	"Nocardioides"	"unidentified"
"OTU_7697"	1	"Gaiella"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Gaiellales"	"Gaiellaceae"	"Gaiella"	"unidentified"
"OTU_7698"	0.19	"unidentified"	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"unidentified"	"unidentified"	"unidentified"
"OTU_7699"	0.3	"unidentified"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"unidentified"	"unidentified"
